$N1$;Logging01
$I$;200;02012025_185740800
$C1$;Latitude [°];Longitude [°];Altitude [m,h];Speed [km/h,v];gForce [g,f];Acc X [g,x];Acc Y [g,y];Acc Z [g,z]
$33,71762;-112,47148;341;208;8,21;5,69;-1,80;5,63
$33,71754;-112,47147;338;209;5,61;-4,84;0,24;2,81
$33,71743;-112,47144;335;211;6,62;4,93;3,45;2,74
$33,71731;-112,47141;332;213;7,54;3,52;-3,47;5,70
$33,71723;-112,47137;330;215;8,67;-2,34;-8,0;2,39
$33,71712;-112,47132;330;216;8,71;-2,67;-8,0;2,19
$33,71701;-112,47127;330;218;8,33;-1,95;-8,0;1,28
$33,71693;-112,47121;330;219;8,77;0,83;-8,0;3,50
$33,71682;-112,47115;330;218;5,11;1,24;3,34;-3,66
$33,71674;-112,47110;331;223;2,81;0,89;0,59;-2,60
$33,71663;-112,47104;331;222;3,94;1,18;2,45;-2,85
$33,71652;-112,47097;333;220;4,94;4,23;2,41;0,82
$33,71644;-112,47092;334;220;3,68;3,17;0,32;1,83
$33,71633;-112,47086;335;220;8,67;5,10;-2,19;6,65
$33,71622;-112,47080;337;218;9,0;0,40;-8,0;4,11
$33,71614;-112,47076;340;218;9,85;3,0;-8,0;4,89
$33,71604;-112,47069;342;217;8,70;0,73;-8,0;3,34
$33,71594;-112,47060;345;217;9,14;-3,14;-8,0;3,13
$33,71587;-112,47055;346;217;2,86;1,34;2,39;0,82
$33,71578;-112,47044;348;220;11,39;7,99;1,36;7,99
$33,71573;-112,47034;349;218;10,56;5,64;-3,97;7,99
$33,71569;-112,47021;350;221;13,17;-6,74;7,99;7,99
$33,71570;-112,47005;351;229;11,37;7,99;1,17;7,99
$33,71573;-112,46995;350;224;9,73;-5,52;0,35;7,99
$33,71581;-112,46985;349;208;10,69;5,57;-4,39;7,99
$33,71593;-112,46980;349;212;13,85;7,99;7,99;7,99
$33,71602;-112,46979;350;220;10,44;-6,65;7,99;0,89
$33,71613;-112,46980;351;218;8,19;4,23;-6,59;2,37
$33,71626;-112,46983;351;218;5,67;-3,34;4,51;0,77
$33,71635;-112,46985;351;222;9,0;-4,12;-8,0;0,12
$33,71647;-112,46989;351;222;5,21;3,7;0,13;4,20
$33,71655;-112,46992;350;223;6,6;-3,66;4,48;1,79
$33,71667;-112,46996;350;226;2,96;1,12;0,25;2,73
$33,71679;-112,47002;350;226;6,20;-3,4;4,70;2,66
$33,71688;-112,47005;350;226;8,95;-3,6;-8,0;2,59
$33,71700;-112,47011;350;229;5,24;0,72;4,56;2,47
$33,71711;-112,47017;351;228;6,68;1,95;3,79;5,14
$33,71720;-112,47021;352;228;6,22;-5,0;-2,88;2,31
$33,71732;-112,47027;352;228;4,55;0,3;3,68;2,67
$33,71743;-112,47033;354;228;6,21;3,72;4,91;0,78
$33,71752;-112,47038;355;228;3,71;-1,80;3,10;0,96
$33,71763;-112,47045;356;229;6,22;-5,21;1,49;3,6
$33,71772;-112,47050;358;227;7,73;6,13;1,8;4,58
$33,71782;-112,47058;360;229;4,38;-2,89;3,27;0,43
$33,71793;-112,47067;361;230;8,62;4,3;-2,28;7,26
$33,71800;-112,47074;362;231;8,19;-5,75;4,74;3,41
$33,71809;-112,47085;363;231;10,90;2,71;6,90;7,99
$33,71817;-112,47097;364;237;10,61;6,41;-2,74;7,99
$33,71820;-112,47108;366;236;12,61;-6,34;7,99;7,41
$33,71819;-112,47123;366;220;12,45;7,27;-6,18;7,99
$33,71814;-112,47136;364;217;12,75;5,89;-8,0;7,99
$33,71808;-112,47144;359;209;10,50;4,0;5,50;7,99
$33,71798;-112,47150;353;177;5,93;-4,26;3,93;1,25
$33,71791;-112,47150;345;206;9,45;0,77;-7,75;5,35
$33,71778;-112,47147;341;213;5,77;1,59;4,88;2,63
$33,71768;-112,47146;340;205;7,87;3,90;0,12;6,83
$33,71760;-112,47144;341;205;8,24;-1,33;-8,0;1,50
$33,71749;-112,47141;342;206;6,64;0,53;6,40;1,67
$33,71738;-112,47139;343;206;6,78;5,17;4,34;0,67
$33,71730;-112,47137;345;210;8,30;-2,20;-8,0;0,40
$33,71719;-112,47133;347;209;8,92;-3,60;-8,0;1,62
$33,71710;-112,47130;349;212;6,35;-1,5;5,71;2,57
$33,71700;-112,47124;350;214;4,31;2,46;3,26;-1,34
$33,71689;-112,47119;352;213;4,22;-2,81;3,7;0,62
$33,71681;-112,47115;355;213;6,63;-1,81;5,99;2,15
$33,71671;-112,47109;356;212;6,36;3,82;4,76;1,80
$33,71659;-112,47103;359;212;10,17;7,21;6,61;2,77
$33,71652;-112,47099;362;212;9,43;-4,26;-8,0;2,60
$33,71642;-112,47092;364;211;5,92;4,88;0,2;3,36
$33,71632;-112,47086;367;210;9,81;3,64;-6,56;6,32
$33,71624;-112,47080;371;209;4,42;-3,75;-1,21;1,98
$33,71614;-112,47073;374;208;5,32;3,70;3,31;-1,91
$33,71607;-112,47066;377;209;5,83;-4,6;3,34;2,50
$33,71598;-112,47058;380;210;3,92;0,41;1,88;3,42
$33,71589;-112,47049;383;211;2,77;-1,44;2,14;-1,0
$33,71583;-112,47042;384;213;13,54;7,44;-8,0;7,99
$33,71576;-112,47029;385;214;11,74;-4,39;7,38;7,99
$33,71573;-112,47016;385;209;10,70;4,96;-5,9;7,99
$33,71574;-112,47005;383;200;9,89;4,1;-4,20;7,99
$33,71579;-112,46993;380;208;10,21;1,3;6,26;7,99
$33,71585;-112,46986;378;212;12,46;-7,26;7,99;6,22
$33,71595;-112,46980;377;197;11,83;4,84;-7,25;7,99
$33,71605;-112,46976;378;197;8,81;0,2;-8,0;3,71
$33,71613;-112,46975;379;200;3,87;0,87;0,12;-3,77
$33,71625;-112,46974;380;213;8,39;-4,99;-6,54;1,67
$33,71637;-112,46974;382;217;3,97;-1,78;3,0;-1,89
$33,71646;-112,46975;382;218;8,95;-3,92;-8,0;0,84
$33,71658;-112,46976;382;216;7,51;2,90;1,9;6,84
$33,71670;-112,46977;382;217;7,93;-4,39;6,30;1,94
$33,71679;-112,46980;382;219;5,90;2,36;4,75;-2,59
$33,71690;-112,46983;383;224;4,90;4,10;0,94;2,50
$33,71703;-112,46987;383;223;8,71;-4,42;7,10;-2,43
$33,71711;-112,46990;384;227;7,92;5,56;-1,63;5,40
$33,71723;-112,46995;385;227;7,84;-3,94;6,18;2,78
$33,71733;-112,46999;386;227;6,13;4,82;3,19;2,3
$33,71744;-112,47003;386;227;4,19;-2,64;3,16;0,80
$33,71756;-112,47009;388;226;5,20;-2,62;-3,94;2,15
$33,71764;-112,47014;390;227;8,90;7,99;0,35;3,89
$33,71775;-112,47021;391;228;2,92;1,37;1,50;-2,9
$33,71787;-112,47029;392;228;8,5;2,67;1,45;7,45
$33,71795;-112,47036;393;231;11,31;0,29;-8,0;7,99
$33,71804;-112,47047;393;236;11,42;7,99;1,61;7,99
$33,71811;-112,47060;394;231;5,87;0,8;1,65;5,63
$33,71814;-112,47070;393;228;7,57;-5,67;3,45;3,62
$33,71816;-112,47086;393;227;10,11;3,14;-5,33;7,99
$33,71815;-112,47097;392;234;9,87;2,22;5,35;7,99
$33,71811;-112,47112;389;224;13,69;7,71;-8,0;7,99
$33,71804;-112,47124;385;229;9,83;-8,0;4,18;3,88
$33,71796;-112,47130;382;216;12,17;4,49;-8,0;7,99
$33,71785;-112,47133;381;214;3,74;2,14;1,55;-2,65
$33,71773;-112,47134;380;215;5,73;-1,64;5,30;1,45
$33,71764;-112,47134;379;216;3,48;-1,21;2,51;-2,9
$33,71753;-112,47134;378;212;6,22;0,13;3,8;5,40
$33,71741;-112,47131;376;212;9,48;3,8;-7,20;5,34
$33,71732;-112,47130;375;213;4,61;-3,67;2,74;0,49
$33,71721;-112,47127;375;216;3,54;-1,75;2,25;-2,8
$33,71712;-112,47123;375;217;3,5;-1,72;1,92;-1,63
$33,71701;-112,47119;375;217;4,91;4,80;0,82;0,63
$33,71690;-112,47115;376;218;5,42;4,83;2,28;0,96
$33,71681;-112,47112;376;219;5,23;4,17;1,74;2,63
$33,71670;-112,47106;377;219;6,66;3,97;-1,80;5,3
$33,71658;-112,47102;378;220;6,94;2,42;-3,7;5,73
$33,71650;-112,47098;379;220;9,16;2,31;-8,0;3,83
$33,71638;-112,47092;380;220;6,39;2,54;-4,71;3,47
$33,71630;-112,47089;381;219;9,62;7,99;0,23;5,35
$33,71619;-112,47083;383;218;5,29;3,33;0,19;4,10
$33,71608;-112,47077;384;217;4,35;1,23;1,1;4,5
$33,71600;-112,47072;386;217;8,34;7,1;1,8;4,38
$33,71590;-112,47065;388;216;7,38;2,1;1,49;6,94
$33,71580;-112,47057;390;215;9,0;-1,83;-8,0;3,69
$33,71574;-112,47049;392;215;9,93;-4,75;7,94;3,59
$33,71567;-112,47038;394;216;10,70;-3,65;6,10;7,99
$33,71564;-112,47024;397;213;13,85;7,99;-8,0;7,99
$33,71566;-112,47014;398;210;11,92;-8,0;3,76;7,99
$33,71572;-112,47002;397;210;11,38;7,99;1,24;7,99
$33,71582;-112,46996;395;214;13,85;7,99;-8,0;7,99
$33,71591;-112,46995;395;215;11,43;7,99;-1,63;7,99
$33,71603;-112,46997;394;217;8,80;-2,54;-8,0;2,64
$33,71611;-112,47000;394;214;3,92;1,23;3,58;1,3
$33,71622;-112,47005;393;215;10,62;-6,98;7,99;0,28
$33,71634;-112,47009;393;220;8,44;3,27;7,22;-2,88
$33,71642;-112,47013;393;222;6,85;-1,56;6,37;1,95
$33,71654;-112,47018;393;223;6,58;-1,40;6,3;2,23
$33,71665;-112,47024;393;224;10,31;-6,50;-8,0;0,11
$33,71674;-112,47028;393;225;2,42;1,63;0,85;1,57
$33,71685;-112,47033;394;226;8,30;-1,17;-8,0;1,87
$33,71697;-112,47038;394;225;5,12;-4,69;0,68;1,94
$33,71706;-112,47042;394;226;7,95;6,16;5,2;0,12
$33,71718;-112,47046;395;227;1,61;0,3;1,44;0,71
$33,71727;-112,47049;396;227;5,34;4,49;2,44;-1,54
$33,71740;-112,47052;398;225;7,38;5,41;4,12;2,86
$33,71752;-112,47055;400;224;2,44;1,14;2,15;0,14
$33,71761;-112,47057;402;221;8,14;3,57;1,15;7,22
$33,71772;-112,47060;405;220;8,59;-1,79;-8,0;2,58
$33,71784;-112,47065;408;220;4,77;3,49;2,83;1,60
$33,71793;-112,47069;412;222;9,63;-5,36;-8,0;0,28
$33,71804;-112,47075;414;223;5,68;2,49;4,74;1,90
$33,71815;-112,47081;416;225;13,58;7,99;7,52;7,99
$33,71823;-112,47087;417;223;13,35;7,10;-8,0;7,99
$33,71831;-112,47096;417;219;11,22;5,68;-5,44;7,99
$33,71835;-112,47106;416;204;10,17;-2,62;5,71;7,99
$33,71836;-112,47117;415;169;10,30;-8,0;5,85;2,81
$33,71835;-112,47125;411;114;11,36;-1,96;7,99;7,83
$33,71834;-112,47129;404;99;8,60;-6,23;5,3;3,13
$33,71827;-112,47133;400;169;10,16;2,10;-8,0;5,90
$33,71821;-112,47135;398;150;5,75;3,64;4,41;0,63
$33,71813;-112,47136;401;156;10,65;0,96;-8,0;6,97
$33,71803;-112,47135;401;190;7,55;5,50;2,55;4,49
$33,71791;-112,47133;401;198;10,39;-6,50;-8,0;1,35
$33,71783;-112,47131;400;203;9,64;6,7;7,44;0,84
$33,71772;-112,47128;399;210;6,57;4,8;3,30;3,94
$33,71764;-112,47125;397;210;8,18;-5,52;-5,83;1,55
$33,71753;-112,47121;396;212;6,66;-3,32;4,48;3,63
$33,71741;-112,47117;395;213;5,17;4,2;1,89;2,64
$33,71733;-112,47114;394;213;8,45;-2,66;-8,0;0,63
$33,71722;-112,47108;393;216;5,18;0,96;4,84;1,59
$33,71710;-112,47104;393;217;7,8;4,25;-3,30;4,59
$33,71702;-112,47101;392;218;7,10;2,69;0,84;6,51
$33,71691;-112,47095;392;220;7,68;2,80;-4,33;5,69
$33,71682;-112,47090;392;221;7,78;3,71;-1,96;6,55
$33,71671;-112,47085;393;220;5,6;-4,87;1,37;0,20
$33,71660;-112,47079;394;220;3,74;-2,5;3,12;0,11
$33,71651;-112,47073;396;219;3,99;-2,19;2,37;-2,34
$33,71642;-112,47066;397;217;2,79;-1,76;2,16;0,5
$33,71632;-112,47057;399;217;5,11;0,85;-4,54;2,19
$33,71625;-112,47050;401;217;8,78;-1,99;-8,0;3,4
$33,71616;-112,47041;401;219;8,37;-4,84;5,70;3,73
$33,71608;-112,47029;401;228;10,74;1,77;6,95;7,99
$33,71603;-112,47019;401;219;10,9;-5,31;3,9;7,99
$33,71603;-112,47005;401;210;11,82;-8,0;3,44;7,99
$33,71605;-112,46996;399;210;9,75;3,70;4,17;7,99
$33,71611;-112,46984;396;198;11,32;7,99;0,39;7,99
$33,71620;-112,46978;393;202;6,49;-5,2;3,31;2,43
$33,71629;-112,46976;394;212;4,33;0,13;2,17;3,74
$33,71641;-112,46974;394;216;9,60;5,19;1,11;7,99
$33,71653;-112,46974;396;216;8,62;-3,1;7,99;1,12
$33,71661;-112,46974;397;218;5,75;-4,88;1,95;-2,31
$33,71674;-112,46974;398;219;5,37;3,85;-2,48;2,80
$33,71685;-112,46975;399;219;2,50;0,69;1,36;-1,98
$33,71695;-112,46976;400;221;8,49;5,17;0,85;6,67
$33,71707;-112,46979;401;222;9,27;-4,45;7,99;1,50
$33,71716;-112,46980;401;223;3,57;0,97;1,73;-2,97
$33,71727;-112,46984;401;221;3,45;2,42;0,24;2,45
$33,71740;-112,46988;403;224;3,41;-1,70;2,93;0,37
$33,71748;-112,46992;403;226;8,25;0,36;-8,0;2,0
$33,71759;-112,46997;404;226;3,71;2,30;2,75;0,96
$33,71771;-112,47003;406;227;3,54;2,43;1,95;1,68
$33,71779;-112,47008;408;227;9,67;5,44;7,99;0,8
$33,71791;-112,47015;410;227;8,99;4,27;4,24;6,67
$33,71801;-112,47022;412;227;8,8;0,89;-8,0;0,76
$33,71809;-112,47029;414;226;11,78;7,99;4,66;7,27
$33,71819;-112,47037;415;225;9,1;-3,75;-8,0;1,78
$33,71827;-112,47044;418;225;10,91;7,7;7,99;-2,23
$33,71835;-112,47055;419;224;10,4;1,88;-8,0;5,78
$33,71843;-112,47066;419;222;7,15;0,55;3,4;6,45
$33,71847;-112,47075;420;220;10,85;0,76;7,29;7,99
$33,71851;-112,47089;420;225;11,33;7,99;0,75;7,99
$33,71851;-112,47104;419;225;11,8;-8,0;2,87;7,11
$33,71847;-112,47114;416;225;11,44;1,72;7,99;7,99
$33,71840;-112,47125;412;215;10,9;7,99;-4,84;3,81
$33,71833;-112,47132;409;209;11,15;4,68;6,44;7,81
$33,71822;-112,47138;405;211;10,35;1,19;-8,0;6,45
$33,71811;-112,47143;403;215;8,75;2,79;3,91;7,31
$33,71802;-112,47144;401;216;2,89;-1,41;1,42;-2,8
$33,71790;-112,47147;400;216;8,90;-3,43;-8,0;1,86
$33,71778;-112,47147;398;217;2,78;-2,16;0,72;1,58
$33,71769;-112,47147;397;216;6,85;-3,46;5,91;0,22
$33,71757;-112,47144;396;217;6,35;-3,35;5,37;0,42
$33,71746;-112,47140;395;216;5,32;2,17;3,50;3,37
$33,71737;-112,47136;395;218;3,4;-1,33;1,88;1,98
$33,71726;-112,47131;395;218;3,80;1,18;2,37;2,73
$33,71718;-112,47127;395;219;7,91;4,41;-3,71;5,40
$33,71707;-112,47120;396;219;7,94;3,30;-5,92;4,14
$33,71696;-112,47114;396;220;8,76;4,44;7,11;2,55
$33,71688;-112,47108;397;220;7,39;-1,54;7,6;1,56
$33,71677;-112,47102;397;220;8,5;-1,85;7,82;0,53
$33,71667;-112,47095;398;220;6,36;0,71;6,5;1,83
$33,71658;-112,47090;399;221;3,75;0,88;1,74;3,20
$33,71648;-112,47083;400;219;6,51;-3,71;5,8;1,66
$33,71638;-112,47076;402;219;2,67;-1,63;0,30;-2,9
$33,71629;-112,47070;404;218;2,95;-1,46;1,20;-2,27
$33,71619;-112,47063;405;218;3,56;-2,35;2,53;0,87
$33,71610;-112,47055;407;217;8,39;-2,25;-8,0;1,16
$33,71603;-112,47047;408;216;9,96;2,9;-8,0;5,56
$33,71595;-112,47037;410;218;11,95;3,85;-8,0;7,99
$33,71590;-112,47029;411;219;11,41;4,33;6,88;7,99
$33,71587;-112,47014;411;221;11,0;-1,93;7,31;7,99
$33,71588;-112,46999;411;224;13,85;7,99;-8,0;7,99
$33,71590;-112,46989;410;211;11,47;7,99;1,90;7,99
$33,71598;-112,46980;407;199;11,61;-8,0;2,61;7,99
$33,71609;-112,46976;406;204;9,87;-3,60;6,83;6,15
$33,71618;-112,46978;408;216;6,43;-4,4;4,81;1,36
$33,71629;-112,46983;408;216;10,12;-7,65;6,38;1,76
$33,71640;-112,46987;408;217;3,7;1,67;1,81;1,83
$33,71648;-112,46992;407;217;1,44;0,49;1,17;0,66
$33,71659;-112,46998;406;219;3,20;0,21;2,50;1,99
$33,71667;-112,47003;406;221;3,18;0,26;2,15;2,33
$33,71678;-112,47010;405;223;9,38;-4,79;-8,0;1,2
$33,71689;-112,47018;405;224;4,59;-1,55;3,73;2,17
$33,71697;-112,47023;405;225;8,47;1,48;-8,0;2,38
$33,71708;-112,47030;406;226;3,35;2,8;0,62;2,54
$33,71720;-112,47037;406;227;3,34;-1,92;2,30;1,45
$33,71729;-112,47041;407;227;9,52;1,21;-8,0;5,2
$33,71740;-112,47045;408;227;5,5;-3,19;3,84;0,72
$33,71749;-112,47048;409;226;7,63;1,4;2,74;7,4
$33,71762;-112,47052;411;224;8,6;-1,2;-8,0;0,12
$33,71773;-112,47055;413;222;9,35;7,96;4,84;0,71
$33,71782;-112,47057;417;220;8,25;-1,0;-8,0;1,77
$33,71795;-112,47061;419;220;9,84;5,52;7,99;-1,52
$33,71806;-112,47066;423;221;10,9;5,9;-4,41;7,51
$33,71814;-112,47070;426;224;7,34;6,75;2,89;0,1
$33,71825;-112,47076;427;228;12,15;7,99;7,99;4,43
$33,71837;-112,47083;429;226;13,38;7,99;7,14;7,99
$33,71844;-112,47090;429;225;11,29;-4,51;7,99;6,57
$33,71850;-112,47104;431;225;13,11;6,93;-7,73;7,99
$33,71851;-112,47118;434;210;12,19;6,57;-6,44;7,99
$33,71850;-112,47128;436;206;10,30;4,93;-4,22;7,99
$33,71842;-112,47138;438;209;10,40;2,61;-8,0;6,11
$33,71835;-112,47144;438;206;12,6;7,99;-4,19;7,99
$33,71824;-112,47147;435;196;9,71;4,42;5,57;6,61
$33,71812;-112,47148;425;200;10,18;4,47;4,43;7,99
$33,71804;-112,47147;420;200;10,29;6,99;6,19;4,32
$33,71794;-112,47144;416;202;9,66;1,4;-8,0;5,31
$33,71783;-112,47141;413;204;8,39;5,98;5,35;-2,42
$33,71775;-112,47137;412;205;4,12;0,28;3,84;1,46
$33,71765;-112,47132;411;207;5,76;-2,15;4,79;2,36
$33,71756;-112,47129;410;209;8,25;-1,36;-8,0;1,48
$33,71746;-112,47124;409;211;8,83;-4,40;-7,34;2,16
$33,71734;-112,47118;408;213;3,83;-2,13;2,9;2,39
$33,71726;-112,47115;408;215;5,62;2,43;3,6;4,4
$33,71715;-112,47109;408;217;10,10;-6,17;-8,0;0,21
$33,71704;-112,47103;408;218;8,26;7,99;2,5;0,41
$33,71695;-112,47099;408;217;7,6;3,40;0,95;6,11
$33,71684;-112,47093;408;217;9,68;4,82;-7,2;4,60
$33,71674;-112,47088;409;217;4,44;-3,67;0,59;2,43
$33,71665;-112,47083;410;218;3,67;0,13;3,29;1,62
$33,71654;-112,47077;411;218;5,4;-1,67;3,20;3,51
$33,71646;-112,47073;413;218;6,23;-2,45;4,29;3,78
$33,71635;-112,47066;414;217;5,50;-2,62;3,53;3,29
$33,71625;-112,47059;416;217;5,13;0,27;2,66;4,37
$33,71617;-112,47053;418;217;3,2;1,40;1,83;1,94
$33,71607;-112,47044;419;218;7,67;2,44;3,75;6,23
$33,71598;-112,47035;419;219;10,30;-6,95;4,46;6,16
$33,71593;-112,47026;420;227;12,0;7,99;4,2;7,99
$33,71589;-112,47012;419;230;12,77;6,25;7,75;7,99
$33,71590;-112,46997;417;230;10,42;4,96;-4,48;7,99
$33,71592;-112,46986;412;211;8,50;-2,78;0,78;7,99
$33,71597;-112,46976;406;172;10,53;0,13;6,92;7,93
$33,71602;-112,46970;396;138;9,6;7,99;2,84;3,18
$33,71608;-112,46966;387;131;3,93;0,36;2,17;3,26
$33,71613;-112,46962;373;120;4,18;-3,69;0,35;1,92
$33,71618;-112,46960;364;103;11,22;7,54;7,99;2,26
$33,71624;-112,46960;356;120;7,68;-4,16;4,53;4,59
$33,71631;-112,46960;345;116;7,63;5,43;2,51;4,73
$33,71636;-112,46960;337;134;6,40;0,17;3,63;5,26
$33,71645;-112,46965;334;166;8,17;0,28;-8,0;1,65
$33,71652;-112,46968;331;177;7,99;-1,28;7,77;1,33
$33,71662;-112,46973;328;183;5,2;1,48;0,57;4,76
$33,71672;-112,46978;326;196;8,62;0,99;-8,0;3,5
$33,71680;-112,46982;324;201;7,8;-4,25;5,61;0,78
$33,71690;-112,46988;323;207;8,78;5,95;4,70;4,42
$33,71701;-112,46994;324;209;8,97;-2,63;-8,0;3,10
$33,71709;-112,46999;325;211;8,68;-3,31;7,99;0,70
$33,71720;-112,47005;327;214;8,81;4,64;7,11;-2,35
$33,71729;-112,47014;329;212;10,1;2,65;-8,0;5,40
$33,71736;-112,47021;331;218;9,30;2,85;3,81;7,99
$33,71746;-112,47030;332;216;3,78;0,84;3,26;1,71
$33,71754;-112,47040;333;214;4,45;0,89;2,59;3,51
$33,71759;-112,47049;334;215;13,85;7,99;-8,0;7,99
$33,71763;-112,47062;337;207;9,7;0,16;4,28;7,99
$33,71762;-112,47073;342;201;11,32;7,99;0,47;7,99
$33,71758;-112,47086;345;235;13,38;7,99;7,14;7,99
$33,71749;-112,47098;348;241;13,42;-8,0;7,21;7,99
$33,71742;-112,47105;348;237;10,98;-6,75;7,99;3,31
$33,71733;-112,47114;345;219;11,31;7,99;0,18;7,99
$33,71723;-112,47115;335;172;11,55;7,99;-2,32;7,99
$33,71717;-112,47115;319;164;5,75;1,98;3,44;4,16
$33,71707;-112,47107;302;219;6,17;0,72;6,13;0,5
$33,71698;-112,47097;264;246;9,72;4,70;7,99;-2,90
$33,71688;-112,47083;220;251;10,18;4,91;-7,45;4,88
$33,71680;-112,47076;214;232;6,2;3,95;4,53;0,23
$33,71674;-112,47071;211;228;10,75;6,41;-3,22;7,99
$33,71664;-112,47063;203;214;7,34;4,67;5,23;2,17
$33,71656;-112,47056;209;213;4,40;-3,46;0,98;2,54
$33,71650;-112,47050;208;211;4,51;-1,68;4,2;1,18
$33,71641;-112,47042;207;210;9,62;-5,34;-8,0;0,30
$33,71631;-112,47034;206;210;7,89;-2,40;7,48;0,70
$33,71624;-112,47028;205;209;3,85;0,77;0,12;3,77
$33,71614;-112,47021;206;205;8,91;3,96;-7,96;0,45
$33,71606;-112,47015;209;203;5,8;2,51;1,67;4,8
$33,71599;-112,47012;214;200;5,17;-1,54;-3,0;3,92
$33,71590;-112,47007;220;197;6,52;-3,30;5,50;-1,11
$33,71583;-112,47004;229;194;8,78;-2,72;-8,0;2,39
$33,71575;-112,47000;236;191;8,34;7,99;0,26;2,36
$33,71567;-112,46996;246;187;10,78;-8,0;6,34;-3,45
$33,71560;-112,46992;253;185;8,30;1,33;7,99;1,77
$33,71553;-112,46985;257;183;8,58;0,7;7,99;3,12
$33,71545;-112,46977;261;183;7,63;3,75;5,23;4,9
$33,71540;-112,46971;265;184;8,15;0,30;7,78;2,39
$33,71534;-112,46963;267;185;9,53;7,25;-6,2;1,36
$33,71527;-112,46954;271;183;11,32;7,92;-5,98;5,44
$33,71524;-112,46946;273;183;13,85;7,99;-8,0;7,99
$33,71521;-112,46935;276;179;12,85;7,90;-8,0;6,22
$33,71519;-112,46927;280;179;10,64;7,99;-6,75;-1,91
$33,71519;-112,46915;282;179;9,34;-8,0;3,32;-3,50
$33,71520;-112,46903;285;178;10,71;-8,0;7,9;0,74
$33,71521;-112,46894;289;178;9,88;-5,31;7,99;2,32
$33,71523;-112,46883;291;180;7,74;2,12;5,32;5,20
$33,71525;-112,46871;293;181;9,39;5,82;-4,58;5,76
$33,71528;-112,46863;296;180;4,2;-3,48;1,98;0,29
$33,71533;-112,46852;297;181;11,31;-8,0;7,99;0,35
$33,71538;-112,46842;299;180;10,54;-6,84;7,80;1,84
$33,71543;-112,46835;303;182;6,72;2,27;-3,93;4,96
$33,71551;-112,46827;306;185;4,62;-4,21;1,13;1,53
$33,71558;-112,46822;310;184;8,73;4,13;2,7;7,40
$33,71568;-112,46818;314;186;11,46;7,31;-3,75;7,99
$33,71578;-112,46815;317;186;6,4;0,90;-4,63;3,78
$33,71586;-112,46814;320;186;6,34;0,91;5,94;2,3
$33,71597;-112,46814;323;185;5,50;0,36;-3,79;3,96
$33,71607;-112,46814;325;182;11,8;-7,60;7,99;-1,1
$33,71615;-112,46815;328;184;3,24;1,67;0,61;2,71
$33,71626;-112,46816;331;183;3,55;1,98;-2,56;1,46
$33,71633;-112,46818;334;183;9,79;3,94;-8,0;4,5
$33,71643;-112,46821;336;181;8,12;0,29;7,99;1,40
$33,71653;-112,46825;340;181;7,55;4,41;-4,40;4,26
$33,71661;-112,46828;344;182;6,92;4,22;-3,56;4,17
$33,71671;-112,46832;345;182;2,9;0,27;-1,83;0,97
$33,71680;-112,46837;348;183;5,63;2,61;4,95;0,52
$33,71687;-112,46841;349;181;4,7;-3,37;0,24;-2,25
$33,71696;-112,46847;350;183;8,7;0,9;7,99;1,11
$33,71706;-112,46853;352;182;5,8;2,74;3,23;2,80
$33,71712;-112,46857;353;181;5,79;1,67;5,22;1,86
$33,71721;-112,46865;355;184;8,4;0,25;7,99;0,82
$33,71727;-112,46871;358;183;1,95;0,87;0,77;-1,56
$33,71736;-112,46879;360;183;8,27;-1,84;7,99;1,5
$33,71744;-112,46887;363;184;4,38;-3,28;1,72;-2,33
$33,71750;-112,46894;365;183;5,3;2,35;-4,6;1,79
$33,71758;-112,46902;366;185;4,56;3,80;2,0;-1,53
$33,71766;-112,46912;367;186;5,11;-4,88;0,21;-1,52
$33,71772;-112,46918;368;186;6,25;3,65;3,56;3,60
$33,71778;-112,46927;368;184;4,56;1,69;0,91;4,13
$33,71785;-112,46936;369;184;7,38;-2,30;6,98;0,69
$33,71790;-112,46944;371;183;7,10;-1,98;6,65;1,50
$33,71797;-112,46954;374;181;6,47;0,10;6,42;0,79
$33,71802;-112,46962;380;180;3,87;0,13;3,75;0,94
$33,71808;-112,46973;384;179;5,73;4,65;0,26;3,34
$33,71813;-112,46983;387;177;2,60;-1,43;-2,17;0,9
$33,71817;-112,46992;390;175;6,90;-4,37;5,30;0,53
$33,71821;-112,47002;392;174;7,0;-2,22;6,49;1,36
$33,71824;-112,47014;394;172;1,11;0,62;0,29;0,88
$33,71827;-112,47022;396;172;1,72;-1,60;0,3;0,63
$33,71829;-112,47034;396;170;3,68;2,51;-1,11;2,45
$33,71831;-112,47045;397;169;4,5;0,72;0,42;3,96
$33,71831;-112,47054;398;167;3,81;0,94;-1,39;3,41
$33,71831;-112,47065;399;168;3,58;1,80;-1,20;2,85
$33,71830;-112,47073;401;166;4,13;0,6;-1,41;3,88
$33,71827;-112,47083;403;163;3,36;-2,16;0,46;2,52
$33,71822;-112,47093;405;162;2,83;0,57;-1,13;2,52
$33,71819;-112,47101;408;161;1,98;0,64;0,75;1,72
$33,71813;-112,47108;410;161;4,61;2,92;3,43;0,95
$33,71807;-112,47115;411;158;3,18;0,1;0,55;3,14
$33,71801;-112,47119;413;157;1,87;0,80;0,63;1,57
$33,71794;-112,47124;413;157;2,31;-1,11;1,88;0,76
$33,71786;-112,47128;413;154;5,60;1,27;5,45;0,0
